942464121E433F5FFF0389B6015B296F8411D341	1.9.0.614	BitRaider
82F8D87C2E780A3491B4EC49575B2542DE2F0375	1.9.0.645	BitRaider
3E70AE41398D44836BFFE1971B728DF67E35568C	1.0.2447.0	BitRaider
0961DE7BA206421D087D45D0521E291F4B885389	1.0.2470.0	BitRaider
6467E9AF671796C9ECBBB568A9CB8B707D0B8DFD	1.10.1.1	BitRaider
4D394193827D09B1A2F0CC93143998FBFC835FD5	1.10.0.45	BitRaider
201504471BEDF04B263EF64439D86981FAE4B322	1.10.0.66	BitRaider
4A4B6E6EF14B9F5F5D3DD193CA6ED4625F62E61C	1.10.0.69	BitRaider
9D3C32A42EB7455C042D8C7A2BCE2C7607FF1965	1.10.0.68	BitRaider
F1C99B3DF9B57B5490F7E124D9183B6F90BA491D	1.10.0.83	BitRaider
0BC2C93BA0D4075D2B3A4B407D6B920FB553BA05	1.10.0.106	BitRaider
DFDD719C7F389305C362115DDE7B0C501D56A3DB	1.10.1.4	BitRaider
AA01514BFA14A01045C992A881296A9C3741A2B5	1.10.1.8	BitRaider
D4D5A76CBBAFD77E778151EC309D5C9DA190DC28	1.10.1.14	BitRaider
9E2D2692B145ACF852621A7EA49F718C1792310E	1.10.0.186	BitRaider
A5C77E84C1F83A32214DA89E44B4FBA3B4B7ACF2	1.10.0.253	BitRaider
840E647385B6DE0BC2A3B41FD942EF019F73AD27	1.10.0.299	BitRaider
8923A10DD299EB72FFA144EEF64926BF4C92E0B7	1.10.1.47	BitRaider
70C4B0DF77DA3FC272D9FDD5529D9284A34ECB01	1.10.0.469	BitRaider
D06EB18F3CF319526DE5F58E0FC33E717D15CCC3	1.10.0.609	BitRaider
26F20D918039C6214049668FA9ADFA35B9689E9E	1.10.0.623	BitRaider
B93109BC35A326C842009892FC6084E3DEC35F28	1.10.0.643	BitRaider
498D062C189F17267F5C96BCB8D0B0928FE53989	1.11.0.243	BitRaider
AC24635DC4890EAF4C2BA069248F19C6F55F5120	1.11.0.263	BitRaider
F53987F2E1127B7C84181CF9E432F77EE38529D2	1.11.0.281	
FD34FC91F014EFBD4CC15B7AAD691DA141992D92	1.11.0.292	
86BBA560C684E94663F8A6999E4E123B96B75AC9	1.11.0.312	
5D52C052757E1F18834E39E9EF966F8964AD86AF	1.11.0.322	
52DF1F0287932C3BC8E36375156123ED5F98C480	1.12.0.307	
2EE5358F3D7F60089272CB1E2DD5ADF5C96504ED	1.12.0.333	
75E66D68A0040C208EC6DF079D474DC92EC68029	1.12.0.413	
1BCC8DD89B5B54F91357B856A8B1C04EB069A717	1.12.0.514	
84CF038364C593041743F746C7CCFD63F1CA914D	1.12.0.534	
FF8F36F11CD11B9BE78C5A72C19DA4D2C629925D	1.13.0.65	
FD0422C997E027C42E8A1969C85CEA9D73B7AD44	1.13.0.132	
1EFBE544EB8D3EAFCD5D8D131B6FA77074952A3C	1.13.0.160	
E2322493C5E95096EB060BF34704BE87180EC073	1.13.0.254	
A684CD202C6E58597245127921436FD286184E16	1.14.0.65	
C7895FC3341DBE447D42ED76BF207549DA5CF3EF	1.14.0.159	
A787333A614CD9349BD778C4A041AD7983D28A28	1.14.0.149	
F1CD7B02AF6B1EEC6DFF2574F86CE21FA4DD8C27	1.14.0.229	
4D6A54C6CD5F94F39CBDA6D06343D793C66067F9	1.15.0.108	
38AD6E9A1AB09CBF7443B7702EA914A84837C459	1.15.0.185	
87162732FABAB45C4DCA0D9CB2F3B29887BA148D	1.15.0.199	
FC140B0EA4BCD007A19490D41A0E8573CDC4DEE8	1.16.0.27	
4476DF554E949D828E57681C112D6561AD204012	1.16.0.96	
BEEE0805DC99468B75EB87EFBE9C7C14C62F27C0	1.16.0.205	
7D10D449D3E5AEB03CBCB4AFA9E486440A8A9081	1.16.0.280	
08DFDC895C2E093BDEA2070D7B3F281C185D7E3C	1.17.0.36	
97DFD2A4241CF379DEE3A1C2215E47F114F1B188	1.17.0.222	
5F61FECB098B5DFD293F84F4FF142A22D0FD494A	1.17.0.336	
B36874A493ABED384076E2CCA7D4CEBD3F4B50A6	1.17.0.373	
67BF1349CAE399B6BFF3EDF77ABA0BFDEFF050F7	1.17.0.399	
EE4199703F74A8B166584673CD96DCFD681EEF26	1.17.0.416	
607A58B346620189F9068E12E458948C29E8E6E9	1.18.0.45	
1555F991226D947F227FBB560D601468D3BF9AF3	1.18.0.60	
9EA63C14C116C2FBFF4567D14ED427D9E6F75FFB	1.18.0.131	
805A5C1277604E7FBF74868B79780139E03BD55A	1.18.0.157	
45DD1DF2AFF68E79BCD9AC66BD9AFF6C8475F1AB	1.18.0.240	
71594A245EDE514251AF9355129B571F57541AE2	1.18.0.324	
01A71415E6904500213DC48411DFAE8F00180B78	1.19.0.38	
D71FDCAC6A01A44F9B6DB933BD10718D1CE4A84A	1.19.0.124	
51F2BFADAC88DED295265914DB031A2502708611	1.19.0.210	
3BA0EBB8FF909859719CDC6462117F076D49C803	1.19.0.281	
2D6072E1C85B4875DC920383954E02BDA2764A9B	1.19.0.365	
39E51D9EDC579B298EB50289F4DEAFE3B4829ADA	1.20.0.42	
47E7E0CEA63CD6FE497A8E03788EB10DB2C1E44B	1.20.1.1	
156D3C42BE8950A3040115B5337CF99F8BE98091	1.20.0.114	
5836FAEB0DBEE3C228AFB11584B5BD81CA7C0F7E	1.20.0.194	
F904044DE8D31929C1E4654E4DBB6B8CC802FD3B	1.20.0.261	
E923781F21ABB27F5730726EBEE07B93DA7D7795	1.21.0.40	
9FC9A57051078868969BE1A017360DA85157EE40	1.21.0.88	
6EA63A7FC3DCE94DBF398AFF486D3BD2EC3C4C32	1.21.0.88	
7666076AB2048F452F60D4B88D86E7B5ED7A3FDE	1.21.0.112	
5FDE1BE74997F949F8836A2326535198892DCFD1	1.21.0.179	
77F31A59F3DD987646530251046E211303ABF497	1.21.0.271	
0AF12E2346C428705888377673C4F1D7B8A64E91	1.22.0.64	
7494B7A503249BCF02256D232A3449DB8BC4E530	1.22.0.92	
9924534203D158B00244FF634EF071C53909E6A4	1.22.0.131	
9C57606E26CF0CFAAA827DF10F27277D1EA3426B	1.23.0.23	
0BC1F9CFD13A32ADC219C52DA098972A5051C589	1.23.0.43	
06194784E32F00A2DB4CA9E0DDEFF064C56B4DB3	1.23.1.2	
06194784E32F00A2DB4CA9E0DDEFF064C56B4DB3	1.23.1.2	
06194784E32F00A2DB4CA9E0DDEFF064C56B4DB3	1.23.1.2	
CB066E45DF0BFC140A50F208BF897C0FC1A44823	1.23.0.130	
DF69532E31F7AD5D90BAE89644649B41A92C0FEC	1.23.0.196	
F8669415709397F07BA1DD290A6536660A75C4D7	1.24.0.47	
68B5865EB7E4D9AF9508C0FF2DC065627BFC55C1	1.24.0.87	
EC3A817C34507A68DB4EF0846866AFB8729EDA7D	1.24.0.182	
EACEC16D509E3F0CE23051F255A265EE095F6AD6	1.24.0.219	
2E89E54CDBB8C0EEEE83BC895C791040E3AF20D6	1.24.0.252	
4FD3AE1E32ECC7E06E0D85699075FBC10A127C80	1.24.0.320	
AE56A2312C8105056B7796E771AC1864AD568700	1.24.0.305	
2E76F9502ACDD10CDCC7A8C59766FCB1A2569408	1.24.0.336	
40652E0EDF89FED6F450383099A34BDABF47995B	1.25.0.36	
0C261E39FCE30C04E4E7F85ABF2231C65177AF24	1.25.0.111	
2FA4AD8F6959CFB49ADB5FF8C07C5D4F2BE065AA	1.25.0.179	
D3904BED165055BAA821E21AA6442C77DD65ECA4	1.0.4932.0	
DF59D785BEFC368FD8A40BD135261E82C62AECCF	1.0.3753.0	
40652E0EDF89FED6F450383099A34BDABF47995B	1.25.0.36	
0C261E39FCE30C04E4E7F85ABF2231C65177AF24	1.25.0.111	
2FA4AD8F6959CFB49ADB5FF8C07C5D4F2BE065AA	1.25.0.179	
81933BC8054F034A5A95903BC6FB033AC2A95222	1.25.0.245	
8B6665479A227EFD8DCC3BFBBF9D59DBBF2FFA16	1.25.0.313	
1DC4421EA798249D4149BBDDB718834709422EFE	1.25.0.346	
0D039A1F755A91FA7370098B83779250A555F3DE	1.26.0.119	
D98B8586F696CA4E03AADB343D204E12408306BB	1.26.0.187	
BEE466C95B6CD7D8685FABCF60C58C729A03F3F1	1.26.0.257	
BA9A99C3FE5ACE2F10C64F092BC3EAE9917D3F60	1.26.0.316	
EC63D319B186C63C2ECB69C89F1EA158DEC121EB	1.26.0.352	
D5ECC617AFBD9A8C1B09343342F4D10D165B52CD	1.27.0.148	
5B7E49A24CC9FE3728F256A871D0606F64A3E5CD	1.27.0.171	
4642A88128506687D61D8D34EF2ABA3144A90398	1.27.0.218	
8B5AF654800C8DC20CBF1A2E935A6918B33A7C05	1.27.0.229	
7A60DF5B2D346495A5348C6D6242676CDE67707A	1.28.0.50	
79C6ED71CBF7D8F89400B00B9D85426E1F1188F6	1.28.0.84	
12C5B27F486278351C0CE92DC1FDEE1D15DC1890	1.28.0.94	
FEE8D9B3C4B7A804348E02CB28E79ABDA21F1381	1.28.0.106	
FE30A9C9205A52CB0B8A7B1026084772744AE69C	1.28.0.121	
3AD36FFB36E7FDFC946CBCFA8976C0E412EAEEEE	1.28.0.168	
FD5DC54F048F213D7917902FFD6378C48443D331	1.28.0.180	
E0AF64BA81429F04EAFA3D6257613C267BE740C2	1.28.0.189	
AF8CDDA7B686DEDAD320FF627D43766FD8C31136	1.28.0.195	
2E672E52FEA1F1A2C709C6E1E98504CD8AABF3A4	1.28.0.229	
4FF6816B867A5627ECF2AC958DE223AF17969437	1.28.0.243	
3CC6E0E98CED85692B7A333A22AD6AD80ADFC4AD	1.28.0.252	
91F70089A5E5D37B241FCE6BD6C667943C7B4FA3	1.28.0.291	
70F334F14FC70491D21CB3696EB5631A7FEE2066	1.28.0.294	
C13E9C56C75E80C5BD245D4D586A79F02B03936A	1.29.0.25	
F6B2DB83EC2D30F4111E8FBFDBDB1899E2D0D17F	1.29.0.91	
9C7422428730EBDD2CD99EE665F13756EE498F2E	1.29.0.105	
E35AF2DDA22F8B78134E7F5F43941776A45914E6	1.29.0.121	
C158E3D40FF222B831B77ED326646AD8F4960FC4	1.29.0.130	
523C5881FA822C7757FB095A146B5D899C3A1CE2	1.29.0.150	
17D5166FF3FC066B02ECA28BA8B2BC60823074BC	1.29.0.160	
74E6297613C06BB9610258B87992EA55C4C64A90	1.29.0.169	
6E03D7E10922CDAB0A725B22BCD273FF68FE83A4	1.29.0.176	
A110BD734B954D64D820AB6EA19F19722F422700	1.0.4290.0	
099253956CB101BD96E3CECC22E9341BCEC71063	1.30.0.19	
41865056BD6DD6EB00D143F6E132C8D40A66D073	1.30.0.30	
AEAEC9117E002425252CC908F6BEC42C1858A4D4	1.30.0.40	
F6BFA33B873BF1B172D405CAC4EC96E84C2C37FF	1.30.0.52	
B445A2F415069036C5293ACE18A44DFFA3FA4044	1.30.0.88	
91768F918CF81244FA63BE69560AF0E23D84CF18	1.30.0.92	
662E735FAA08BAADC8C425F08CE7985266A500E1	1.30.0.191	
A9F67E00C4DFD967D36C5A3CF15FB96CE84D862F	1.30.0.262	
2D52DDF88FD0FB5ABEE95D17CD850A520F04E6B0	1.30.0.270	
CDE315E015BB1B6A1707CF7A7E206814752F6D57	1.30.0.281	
2C1B7974AB121E39C24A2B2E8815972922832EB5	1.30.0.322	
E2964F49F92A32390A048155F8BE93FB9E939431	1.30.0.331	
3BDDE4D736B678A2B23B464ECFABAC82A21B214F	1.30.0.339	
2F7192E9DEB29F85A1E3C086AB30481A73360D11	1.30.0.347	
B83E0926EFB5268020007749E90047DD68AEE55F	1.30.0.360	
D7CBBA9EBA894F9AC32A1509C485E85D3B5B5DD8	1.30.0.413	
A41E8068A0F73F30885BE987D888CE37573985BF	1.30.0.416	
74918CF247543A0B161701AAB8C3E9CAD269A5B4	1.30.0.429	
7E0D704932044B8753440484B9FC4890944767D6	1.0.4458.0	
16C7D51AAC7B431222FA61638F21D3427EDD6197	1.31.0.38	
84576B8C1762E2174438895231B4DB107C136268	1.31.0.49	
CDF6D16A89DF5954472758DE56F3447161D84CC5	1.30.0.439	
CDF6D16A89DF5954472758DE56F3447161D84CC5	1.30.0.439	
BE11BADD32F25A6E3779E40085FA80048FF410FB	1.31.0.84	
97C0294A1D17ADF635F828C922CE0B83ACC70E31	1.31.0.131	
644253BD52255B9B074E40E6E3138B1BFEAE1BF8	1.31.0.143	
FF982FB3B3C9F9974DDC626A17E37061B22B4EDD	1.31.0.146	
47D59489D06E63C230E27C08FEA684EE554D2E79	1.31.0.215	
52516E050D15153F9706CBD96A4F17EA032AE1FD	1.31.0.220	
69085FBE76F2E4DF2FC048897A4AF148CA3A4823	1.31.0.227	
38489E7F59002512ED1F17F4F1A6455B96F8536B	1.31.0.245	
5074550345B83EC1389C897A2DF6BBAF5254D890	1.31.0.323	
1694B691D10760542925E8BFBE33EE6963E2ED48	1.31.0.337	
F05FA75CF71E9FA41E452BE0F4E30F2CC4E59E8D	1.31.0.347	
6101510C808B6AD78F85BACA24FCF2220E8898C7	1.0.4563.0	
A7523EF3E638EA1371ACD793D5DFBB2132C6F29C	1.32.0.17	
3B4C8E1526DA658F903E2B1017498993F8359546	1.31.0.381	
68B05E82EE0B0429287871F5E406D54DA6142073	1.32.0.40	
4755DDAE9797D4A561366BDD4812375303B62665	1.32.0.49	
115702E56DC4A8F99D53BBF0CD72E07860FA64E6	1.32.0.81	
A29E908E7D3B467C12C5388C82A1BE0AC264841B	1.32.0.92	
42CB9D7BA3A479DF393E39F0291B1A1D5712C12B	1.32.0.104	
0F433040845E2BA23B363E0717E8DEB397D0240D	1.32.0.114	
A8CC3CC076798CF6FC6455CA188C95ADF57265AC	1.32.0.145	
9641CB6AD3450964DB7B62606C0687017463C646	1.32.0.166	
669145334E973831214983A1EE6AAF57B8CD8547	1.32.0.187	
53F92BB202552FC18DA2D1290A00F5837F54212F	1.32.0.205	
011B7EC4C307D80822B047CDFB958D8A40747F4C	1.32.0.227	
D940EFCFB97CECD2D7A6007766AA4DD62AF63883	1.32.0.257	
92977897699B6181A0B5E0841A81A0BBF250894C	1.32.0.265	
945A15714A533DDB925E087CD74849A0EF66D59B	1.0.4661.0	
264C1E01D1AA0FC3752A597A8F8063B94D572C47	1.0.4665.0	
66E4AAE58F684FCEA47F681249915F8BF3F4863F	1.0.4674.0	
7E7AFA6D502CDD1B97B2DCEE63B12FE6A3261FE1	1.33.0.21	
90D924F1FB3C06671E179CAF02A805013E04A1DD	1.33.0.29	
44D68CB05AFA8512C116C76CD101298155142288	1.33.0.34	
96C447CC03E8B8412F584F547EB1932C13DACAF9	1.33.0.42	
71EEAEE603849B935E7DCD700BCB9973D79DC371	1.33.0.71	
6906CD70D6C68806FD9D3C61F4B1DBEF9905F5A0	1.33.0.104	
05D331BC8669FD598899BA9F50D8FB3D73818E1E	1.33.0.118	
4615A057F22E4D6A0088F73F14844CBE9C07B823	1.33.0.129	
D034F0FFFD8840E6605079DE25959F4840FCCEC4	1.33.0.71	
55229CAB85182519A53055094EF1FD7116A73B53	1.33.0.136	
A5475BAF95EAE61CBA7F60AFAC4EA41B4DF76BB4	1.33.0.195	
85FD309E3C6F0ACC8EAF5980E7B5AB23F0234555	1.33.0.222	
58D137E10B862886285EA4999186897AEDC22968	1.33.0.235	
FBF92463F479696A73705539369A49FE71E7F4FF	1.33.0.243	
F34CCE83577B952ED594E8551A3DDD89E46544A4	1.33.0.261	
71E3E5415B92E93D8A552ECFD8C83C89EAC7CD70	1.33.0.285	
849FB994E53FEB310170440B76E2AFD11979C6AD	1.33.0.299	
8A7A2B5FE979C7979F66794C6D1FA07B23BF834F	1.33.0.310	
83118E0B98207405DCA1FE6A4C923902FD92F3B7	1.33.0.333	
47C0A7F31CEE3A83C20E2B3C303657753219C656	1.33.0.351	
CACC3CF00BE9E7492B90AD4F2EF5C52C0AF49A38	1.0.4767.0	
464CF62B03D3EDFD4A6F03583E622FAE16A560F1	1.34.0.6	
40FEE062756969903660C2D547F6EEA2B87C7890	1.34.0.18	
F0AC0F982E7E8DC3439F5D58976D8EE2B13FBC39	1.34.0.31	
62A972511DA34975CA2218E24B3F9C256EDA725C	1.34.0.48	
BE1993552D09EF62FB108527D01B54E7621A99F0	1.34.0.54	
CB23D05341AC29C843F70AE4AE365338788F7259	1.34.0.62	
970DCAD1B869D9EFC6985EB904DB09E095ABAA6C	1.34.0.70	
DA2B2038E7B74B2A51F57BD75B10DF8871529767	1.34.0.76	
C8F28DD59DF71C4522872B08EAE0F7E43316D168	1.34.0.108	
F59DA9E1FBBDCBC1692E9673C9466B158D9288C0	1.34.0.118	
4C03DA0293221D2FAF4A31ED5F5F619D6B7EB832	1.34.0.127	
5C1ADACAADEA3E2C9B74C8DF5A4164ECEA3C25E5	1.34.0.135	
56ABFA9B68A36572E213C8A1ADE901D3677F5964	1.34.0.180	
8169C551552176F43A9874137923C1A4F3B5DE84	1.34.0.192	
F640526934C84CC56C7BE6D4B733195CB7530861	1.34.0.204	
F9F22E088E54BBED3A5C1F070F78CE7E1A872F18	1.34.0.211	
C9D0B931DA05FAA159EFA840D8AEDED3AB35C4BC	1.34.0.273	
3DE91F6416CD4ED2EC1304EFED6D0B62CC4AC92D	1.34.0.286	
9169C8A086C6BB04E55FFFA417AF77D08939ECAE	1.34.0.289	
D394DF990F1F97D42C29FF181314D5E68765C00B	1.34.0.359	
D394DF990F1F97D42C29FF181314D5E68765C00B	1.34.0.359	
F5B67CD65C7AC358C66647595B18A95443F30DD3	1.34.0.375	
D9E8B7EFCF7A5BB9B61C3DE3F02015CF4471752B	1.34.0.394	
F8B47A2AF599EAAB1E3510E740BB2FF715A7725A	1.35.0.22	
9523F3B0A7C0584246CAD13BCB9974502EA7F3D4	1.35.0.35	
F03094F3F4D1680E10780B37451C804039F8B32D	1.35.0.48	
681F60172B57533789784698659C1E00B6A3C391	1.35.0.60	
CFCE4FDE26CCAC368C02F9D33FFB7DDC1B6B6597	1.35.0.84	
EC49868C3757EF64FA4E211E4CEEDA2FE681A8AF	1.35.0.89	
4DD571BA93D28BA9189A8E77971CF55B5916E548	1.35.0.97	
11B30AEFD425EFF691460B074073428073E935E8	1.35.0.118	
1ED08759A4B13DF8221D30B4AF7AC802BFEE7C0C	1.35.0.133	
D243431180B190C35DAFD283FAB69A76AE5F39D7	1.35.0.201	
AE2E20877F3FAD797DCCDE73BFC3C1E63EE6398B	1.35.0.232	
15DAE8B3006FC93C1D0AC4C620D7B015FFB8E9AB	1.35.0.238	
7782A91F3BBD617F07F0FDCCC43B0111DBC81499	1.35.0.244	
0BDD85D9F16A595AA56E907D11AA8D878C94EEC2	1.35.0.308	
7110E86DC91FA7CA5C8C3883E8300CBC08E874AF	1.35.0.321	
FECB1E67D61597D32507A506451A9B436C7D542A	1.35.0.335	
1A9B4EC8B555BF5AAB546A9D6F7FB78ECAAD52F9	1.35.0.356	
A68E0DA51D955463F786E9BE0538C78360BD39B4	1.35.0.408	
618B223ABD82AA141093E9C8F162819F8A87424E	1.35.0.420	
96C19058109D8DF3B6F650B2A1051A6E70086A97	1.35.0.450	
ECC4C93858EFA16C70E4FB8F6714E6DFBAEC29F8	1.35.0.498	
86600ABF8534921252AA9074D20F3BCFEEEBF360	1.35.0.503	
6620797A6B6139F864EDFCF325BBFE59ECC3A2EF	1.35.0.587	
23E6BCE9DD4BA60F81CA0AA2444ED5C3704F8494	1.35.0.589	
6D7C88DC33B75DFFC7FDBB7E424207AB8CA0219A	1.36.0.67	
8093AE21C8F2886F7F3DE8616325946DBDCB3674	1.36.0.96	
BEF4326FF96A1DE5026CA945A51FA67606432B99	1.36.0.112	
E204AF0E9C674F79F115C0F0F7883D1C6A4F73F0	1.36.0.126	
37A31016680269973F1D87ABD1F2F16B393876DD	1.36.0.139	
18BA911BD88AB11662B18070C80175567563D885	1.36.0.153	
1AB6FBCB5ECD0B7B8E5F2A805CE0727FDB4AF718	1.36.0.167	
56BA0CC20F27F59B9FA6730D45F1262BF9A30D76	1.36.0.185	
4D082353AB2DC8D2D24CE72C4C9EEA3C5480EE3A	1.36.0.181	
962A83CBB69C7516ED6248FECC888E6FDDF7FE1A	1.36.0.231	
E4D2D1E53FF1C37498B4F9E641DA5736F698009C	1.36.0.249	
2D44819BB2AA63283D4A420ACFF088CEF3738CC9	1.36.0.264	
17482E8EC014A8C6C45784F2572D2F7014DDB5B5	1.36.0.270	
7BE74631BB4AC152BDF62479D5367D3E3A807C93	1.36.0.321	
2AEC9C480685F5F84BC259A4D92312C815D99ABB	1.36.0.337	
0A288613CF5E36F2C342993DE60DE62751930EC2	1.36.0.353	
BCD64FB198B56C3A68BF3C328253214696273021	1.36.0.368	
74FAF06A635264600935E01BB97A1153E93B0301	1.36.0.381	
17798DFDD520D2E8B789BCB3ACEED56FAD5B9A50	1.36.0.449	
54BC51EE51212F82A56AC13B1DF39F7284E4613D	1.36.0.463	
02E94879297B7E6C93689D7FBEB7704E47E162D8	1.36.0.477	
2AF3EA960A4A9BFAFE0802A85412C14CA9F719BC	1.36.0.495	
F41C3854D4C93BB4956DECD3DCFBD16AA29BE66B	1.36.0.540	
7766980077DDD730543C2B031AFA606EE6759C60	1.36.0.555	
F8C8259E5E2C56D35690DCE393C1F85B859BE78F	1.0.5062.0	
6A99A62CB804146F50705E42D6D96993137DAC92	1.36.0.616	
FF0B26AD2E522E356AD0C78252F6E4823F4202FE	1.37.0.28	
06A3DA3009731BD1B99F229EF46CF10BA51C3A42	1.37.0.47	
2725A3A1089C074A7173F75F3B407D85BADAC915	1.36.0.624	
23EBF4E910195BFF114770035F190708C7663DFD	1.37.0.76	
D9ED4D8B73B095F64D0481C2FDE50564C97FA3A4	1.36.0.630	
BF446B4E058DCF4EBE1D07498A5B006E552E0106	1.37.0.123	
69F75BAF29A31E8453501E5E7A2A1CAFB4DE8A08	1.37.0.139	
4A517C60BA417BB5B64606CFB301C01672234CDD	1.37.0.154	
DCD3B2E60CBE60D8BA2A4DAF2C7ED2F49D10A446	1.37.0.170	
3E3052E1B54CFB81B45F64C142A77D3713E593ED	1.37.0.180	
582B7FCA6CE4D414C5AF86316FEB287CDE33A748	1.37.0.236	
CE867A25D6C86BADD7B7321DD4FBEC0A5400928A	1.37.0.251	
C8C7EE78EF89ADFB6ECD751B5C94DEBE34166696	1.37.0.267	
42960A82EE7E50D517E36ED16E01A6B49DFF60F0	1.37.0.300	
2BBA974817CB6017556213FB3588FCB4602E895F	1.37.0.353	
025D6837D6DB1E32F1D1F848EF765A7387B303DD	1.37.0.368	
410FDF7368478E8CED6262F5E9B1BEAAF3D8445F	1.37.0.400	
5A26FE9C640ECB7C01DF7721873B9135702B00AA	1.37.0.428	
E0CEE00D8235D405E980B76598A922AAC27D385D	1.37.0.429	
81B0634803E2A94D428DFB355344BCB437F92742	1.37.0.431	
76B2EBC2EBE041BB9829D2309B6E57AADBF6505A	1.38.0.94	
DD2A6A3DBC16CFDFB9FE43B6C61534C537055508	1.38.0.124	
94C97920EA1C0FB7FA118F72EEDDBEE4A66B8F5F	1.38.0.137	
E6A6D8D93D4F103334384DA8CD971B9F75EF5AC3	1.38.0.148	
CA41A34EA83B0E02E11E57DA6334C663E4655D18	1.38.0.156	
656B54D0AA8E12EF3F58E6D680586A3DBC57DF53	1.38.0.169	
A47BE2E9A6860433F09B3EE7EEB2D35CB6D9D906	1.38.0.181	
635ACDE64877D884A6F67D611F7354966E1A6E53	1.38.0.206	
523B9ECAD6C75DCF8F1063194865832D292FA3AD	1.38.0.229	
6CC3186DF5D2C6B7DACEC10201D73C9DFA0FC71D	1.38.0.254	
263718805662720390EEFC30B9BD75FA7C13E22B	1.38.0.267	
4A915D581D098AFDE843ECB2EF6CE0A7A1D12CE3	1.38.0.292	
FB95AB21D6FF59C7CEFA14F72A5B3D3F50F4F0C1	1.38.0.319	
8696A3F1C660AEE21666F8620515723AB3C8BC88	1.38.0.334	
992D399811ACCEEFAC7135E4852D041C08C0D8A6	1.38.0.338	
431AE70060B94FE53D3FBFE8F761FADCFE67DEA7	1.38.0.349	
300BED77735A91060A2832DF4A1864A1643951FC	1.38.0.372	
D1D99600A54BA992015D692279FD14F9B69255F0	1.38.0.406	
FE999D27E426C290192543579F854CB70CD623F2	1.38.0.436	
4946994817AA708193F521954E9A24F4C0887747	1.38.0.443	
1230193B0E266C2B2312936357940E3065F486CF	1.38.0.452	
5CBCD2FB170AD964BF61E17B6CC716B376D89C7F	1.0.5224.0	
022B19076377786D0AEB5254D2497432E3850D50	1.39.0.43	
841B1A81C421A7432E3BD3B5C0544E00597FBFF6	1.39.0.59	
26FCEE3CE51FFFD37F2C650FE3F6B9FE87C16E1C	1.39.0.107	
13022E5D127BC8EE4C5C4EC7FC8851B9A5067FAD	1.39.0.120	
25E99C03AE60F71A5BF6FEF2A9E11B6C5858A2CE	1.39.0.133	
673B416C0C29427C1221A671CC01438ED8E0365C	1.39.0.151	
922135F30B72391B1EB8C703D73E2B4BB533E202	1.39.0.158	
5904F74A83B16B3CFB15DF83585D9A54FB15B776	1.0.5257.0	
B5F128F06BE5F2BDD6D6548D4537CC2F3EC4EF19	1.39.0.227	
